h3,District,DS,GN,population_2020,schools,gas_stations,pharmacies,banks,supermarkets,poi_count,population_2020_score,bank_user_cx_score,beauty_cx_score,clothing_outlet_score,eat_out_seeker_cx_score,health_fitness_conscious_cx_score,insurance_cx_score,interest_in_property_cx_score,interest_in_vehicle_cx_score,interest_in_movie_cx_score,interest_in_music_cx_score,online_shopper_cx_score,overseas_travellers_cx_score,post_arpu_derived_score,prepaid_arpu_derived_score,selfcare_score,smart_phone_user_cx_score,social_media_cx_score,supermarket_cx_score,poi_count_score,cx_during_daytime_score,score,norm_score,rank
88610225adfffff,Kalutara,Bulathsinhala,Thennahena,45.43135517,0,0,0,0,0,0,0.004620011,0.001906603,0.001527615,0.00071242,0.000851211,0.001537028,0.004738316,0.002178649,0.003929605,0.004023845,0.003285578,0.002719731,0.001346924,0,0.298790422,0.002824859,0.00127689,0.00127265,0.000826375,0,0.004633638,0.304236808,0.095551758,1
886103c981fffff,Kalutara,Walallawita,Uthumgama,45.09411953,0,0,0,0,0,0,0.004585716,0.000625688,0.000411281,0.000166231,0.000200692,9.32E-05,0.000732285,0.000108932,0.00072324,0.000695479,0.00069723,0.000630054,0.00032763,0,0,0.00049435,0.000957668,0.000935297,0.000284066,0,0.004610521,0.004869783,0.001529454,1
88611c9567fffff,Colombo,Hanwella,Pelpola,0,0,0,0,0,0,0,0,0.001501613,0.000350099,0.000191461,0.000198216,0.000581058,0.000947718,0.000627353,0.001197866,0.000834637,0.001132503,0.000820345,0.000358449,0.05580378,0.332069158,0.00078637,0.001683547,0.001859218,0.000404542,0,0.001066243,0.38827748,0.114578539,1
88610236d7fffff,Kalutara,Walallawita,Ihala Hewessa,140.8627402,0,0,0,0,0,0,0.01432463,0.005612396,0.003525264,0.000474947,0.001384083,0.001630182,0.006892096,0,0.006509161,0.00496771,0.008022923,0.00682558,0.002548234,0,0.372322883,0.002824859,0.010623016,0.010625619,0.002152019,0,0.004578576,0.388799532,0.122110401,1
88610220c7fffff,Kalutara,Palindanuwara,Kelinkanda,109.4283096,2,0,0,0,0,2,0.011127996,0.000606891,0.00052879,0.000213726,0.000200692,2.33E-05,0.00088305,0.00043573,0.000891996,0.000546448,0.000639924,0.00070356,0.000837277,0,0,0.000363196,0.000968308,0.00101004,0.000249634,0.060606061,0.004574793,0.071983691,0.022607942,1
8861022519fffff,Kalutara,Palindanuwara,Ilukpatha,45.98446035,0,0,0,0,0,0,0.004676257,0.000426972,5.88E-05,7.12E-05,7.61E-05,6.99E-05,0.000581521,0,0.000216972,0.000496771,0.000324737,0.000210018,0.00021842,0,0,0.000131154,0.000402575,0.000430277,8.61E-05,0,0.004574373,0.004762338,0.001495709,1
8861022291fffff,Kalutara,Palindanuwara,Diganna,0,0,0,0,0,0,0,0,0.003732646,0.001762632,0.00071242,0.000622837,0.000232883,0.003876804,0.001089325,0.003616201,0.004470939,0.003820439,0.003255277,0.0010921,0.020238425,0.370357936,0.002219532,0.003972547,0.004403774,0.000602565,0,0.00453234,0.391198927,0.12286398,1
88610222d7fffff,Kalutara,Palindanuwara,Diganna,254.1119876,0,0,0,0,0,0,0.025841186,0.004753081,0.00293772,0.001187366,0.000968858,0.000232883,0.004953694,0.001089325,0.005062681,0.006458023,0.005539637,0.004200357,0.001456134,0.020224563,0.373576895,0.003430186,0.004770603,0.005474416,0.000860807,0,0.004500816,0.420503451,0.132067662,1
8861022645fffff,Kalutara,Palindanuwara,Addaragoda,325.0634453,0,0,0,0,0,0,0.033056389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004451218,0.033056389,0.010382031,1
886102343dfffff,Kalutara,Palindanuwara,Batagodavila,10.0697058,0,0,0,0,0,0,0.00102401,0.001530653,0.001175088,0.000237473,0.000207612,0.000465766,0.001723024,0,0.00168756,0.002483855,0.001814709,0.001155098,0.000728067,0,0.391597137,0.001210654,0.002819799,0.002565501,0.000430404,0,0.004429782,0.39305155,0.123445834,1
88611c106dfffff,Gampaha,Divulapitiya,Kithulwala Ihala,726.0731864,0,0,0,0,0,0,0.078987563,0.013984054,0.004318841,0.003304888,0.005819775,0.00661157,0.014846451,0.010420842,0.015019948,0.011181364,0.014097744,0.01294831,0.009530617,0.048054469,0.590397591,0.012756517,0.021522819,0.021195441,0.004724823,0,0.003940701,0.722164446,0.234745796,2
8861023599fffff,Kalutara,Palindanuwara,Kalugala,62.76548772,0,0,0,0,0,0,0.006382755,0.000671339,0.000587544,9.50E-05,0.000145329,0.000163018,0.000732285,0.000326797,0.00096432,0.001341282,0.001107927,0.000735062,0.000473244,0,0.417161195,0.000716303,0.001177576,0.001286791,0.000146337,0,0.00441423,0.423690287,0.133068552,1
8861022e11fffff,Kalutara,Bulathsinhala,Niggaha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436211,0,0,1
886102264dfffff,Kalutara,Palindanuwara,Addaragoda,185.591087,0,0,0,0,0,0,0.01887315,0.000204087,0.000176263,2.37E-05,4.15E-05,2.33E-05,0.000215378,0,0.000313404,0.00034774,0.000296084,0.000199517,0.00010921,0,0,0.000191687,0.000324543,0.000361594,3.44E-05,0,0.00433605,0.018907583,0.005938311,1
886102368dfffff,Kalutara,Walallawita,Kankotawatta,0,0,0,0,0,0,0,0,0.002148285,0.001175088,0.000237473,0.000553633,0.000698649,0.002584536,0,0.00216972,0.001987084,0.002674308,0.002520214,0.0010921,0.029110064,0.354727228,0.001008878,0.003919343,0.00379775,0.000774727,0,0.004303265,0.384612018,0.120795227,1
886103c929fffff,Kalutara,Walallawita,Polgampala,439.0710058,0,0,0,0,0,0,0.04465006,0.020274443,0.012338425,0.004986939,0.007820069,0.003959013,0.026491493,0.011982571,0.022902604,0.022851465,0.021680993,0.020266723,0.012377139,0,0.393571958,0.014729621,0.027187118,0.028745733,0.007402944,0,0.004301583,0.445624961,0.139957583,1
88611c90d9fffff,Colombo,Padukka,Dambora,0,0,0,0,0,0,0,0,0.000471581,0.0001167,4.79E-05,0.000108118,0,0.000394882,0.000627353,0.000435587,0.000521648,0.000438388,0.000522037,7.17E-05,0,0.516644092,0.000299569,0.000900293,0.0009188,8.67E-05,0,0.000996049,0.51673078,0.152484398,1
88610220d1fffff,Kalutara,Palindanuwara,Bampara,0,0,0,0,0,0,0,0,0.004377132,0.00293772,0.000949893,0.000968858,0.000931532,0.004522938,0.001089325,0.006027001,0.002980626,0.004775549,0.003465295,0.002548234,0,0.372293261,0.002723971,0.006685938,0.006908672,0.001463373,0,0.00429738,0.373756634,0.117385873,1
886102265dfffff,Kalutara,Agalawatta,Harankahapatha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428477,0,0,1
88611cc69dfffff,Gampaha,Mirigama,Madabavita Ihalagama,189.1790584,0,0,0,0,0,0,0.020580284,0.008004236,0.006550725,0.002079131,0.006032541,0.009563164,0.020012203,0.00991984,0.016568881,0.013876872,0.006920711,0.009043264,0.007934239,0.153092539,0.499503708,0.006544648,0.011433997,0.012036635,0.005503544,0,0.003818187,0.678680075,0.220610826,2
886103510bfffff,Kalutara,Dodangoda,Yatadolawatta East,47.80022915,0,0,0,0,0,0,0.004860906,0.001745482,0.005640423,0.002540964,0.002927336,0.00137401,0.009842774,0.002069717,0.008944069,0.009786388,0.008490926,0.007970177,0.003858755,0.053562517,0.526823007,0.004973769,0.002855268,0.002868513,0.004304037,0,0.004280147,0.589550468,0.185160316,1
88611c831dfffff,Colombo,Hanwella,Kiriwandala North,158.3005372,0,0,0,0,0,0,0.006314673,0.000918342,0.006698565,0.00297243,0.003730066,0.005403835,0.01013268,0.007089084,0.009833388,0.006165884,0.016001169,0.011522112,0.005183167,0,0.355366106,0.008477813,0.001206392,0.001405223,0.006209726,0,0.000987579,0.367890506,0.108562456,1
88610220d9fffff,Kalutara,Palindanuwara,Ambegoda,22.97249141,0,0,0,0,0,0,0.002336121,0.002658503,0.002115159,0.000569936,0.000740484,0.000605496,0.003726039,0.001089325,0.004194793,0.003030303,0.003505253,0.002929749,0.001856571,0,0.367800543,0.002108555,0.004114424,0.004242167,0.000972712,0,0.004225085,0.371109377,0.116554448,1
88610234c5fffff,Kalutara,Walallawita,Mandagala,16.73093809,0,0,0,0,0,0,0.001701404,0.003598378,0.00293772,0.00071242,0.000899654,0.000931532,0.003876804,0.001089325,0.004098361,0.006458023,0.004106972,0.003360286,0.001820167,0,0.380735621,0.002824859,0.00510756,0.005373412,0.000516484,0,0.004224244,0.38295351,0.120274339,1
8861023691fffff,Kalutara,Walallawita,Thundola,55.74313741,0,0,0,0,0,0,0.005668638,0.00432611,0.003172738,0.000807409,0.001294118,0.000931532,0.003876804,0.001416122,0.004918033,0.004421262,0.005253104,0.005008926,0.002912268,0.096950374,0.512347569,0.003329298,0.001241421,0.00127265,0.001575278,0,0.004202387,0.616541858,0.193637511,1
88610226abfffff,Kalutara,Agalawatta,Mulatiyana,27.73274966,0,0,0,0,0,0,0.002820202,0.011735009,0.014101058,0.005224412,0.003529412,0.003260363,0.013999569,0.004357298,0.013018322,0.011922504,0.007927412,0.008925759,0.004732435,0.275741614,0.385564058,0.008373688,0.013247734,0.012827505,0.005939571,0,0.004192299,0.670065445,0.210447682,2
8861022643fffff,Kalutara,Agalawatta,Harankahapatha,9.563575981,0,0,0,0,0,0,0.00097254,0.000314187,0.000235018,7.12E-05,9.00E-05,6.99E-05,0.000279991,0.000108932,0.000313404,0.000447094,0.00025788,0.000210018,0.00010921,0,0,0.000171509,0.000342277,0.000349474,7.75E-05,0,0.004157833,0.001050013,0.000329778,1
88611c972bfffff,Colombo,Padukka,Udagama,62.68835521,0,0,0,0,0,0,0.002500664,0.004231819,0.002579064,0.001483822,0.000919002,0.005636258,0.0053704,0.008782936,0.006642709,0.00228482,0.003616703,0.002871206,0.001763567,0.072514075,0.386503067,0.002359109,0.00575287,0.006074888,0.001704857,0,0.00095662,0.463222664,0.136694449,1
886102343bfffff,Kalutara,Palindanuwara,Thiniyawala,71.4443289,0,0,0,0,0,0,0.007265325,0.001530653,0.001938895,0.000379957,0.000366782,0.000558919,0.002519922,0.000326797,0.002507232,0.003626428,0.002540592,0.001774651,0.0010921,0,0.391597137,0.00165456,0.002819799,0.002565501,0.000507876,0,0.004119584,0.399370338,0.125430378,1
88611c9461fffff,Colombo,Padukka,Ihala Bope,347.2334546,0,0,0,0,0,0,0.013851285,0.001675354,0.003279262,0.002062991,0.001598342,0.023416618,0.008797978,0.008531995,0.013655668,0.004496609,0.002739926,0.006227161,0.002437451,0.079671532,0.495426659,0.005665606,0.002907945,0.003221204,0.002736441,0,0.000946592,0.591685916,0.174603245,1
88610220c5fffff,Kalutara,Palindanuwara,Kelinkanda,21.71942003,0,0,0,0,0,0,0.002208694,0.000483364,0.000235018,9.50E-05,9.00E-05,2.33E-05,0.000516907,0.000108932,0.000554484,0.000496771,0.000477555,0.000409535,0.00032763,0,0.418662059,0.000232042,0.000592335,0.000660566,0.000120513,0,0.004077131,0.420991266,0.13222087,1
88610234a1fffff,Kalutara,Palindanuwara,Kalugala,125.5309754,0,0,0,0,0,0,0.01276551,0.00158436,0.001175088,0.000261221,0.000346021,0.000465766,0.001723024,0.001089325,0.00216972,0.003477397,0.002674308,0.001785152,0.001128504,0,0.438074549,0.001815981,0.002855268,0.003090722,0.000344323,0,0.004075029,0.451184383,0.141703633,1
88610225c5fffff,Kalutara,Bulathsinhala,Thennahena,159.0579182,0,0,0,0,0,0,0.016174936,0.00346411,0.002350176,0.000498694,0.000761246,0.001164415,0.00538445,0.001089325,0.005062681,0.004918033,0.004737345,0.003496797,0.001965781,0,0.466077512,0.003944713,0.0042563,0.004605781,0.001032969,0,0.004065362,0.483285417,0.151785615,1
88611c9743fffff,Kalutara,Ingiriya,Kottiyawatta,0,0,0,0,0,0,0,0,0.002228846,0.001762632,0.000949893,0.000761246,0.001630182,0.002799914,0.001089325,0.003616201,0.002980626,0.002578797,0.001890161,0.001820167,0.166273912,0.416233029,0.001412429,0.003245429,0.003191726,0.000774727,0,0.00404981,0.583281667,0.183191471,1
886102344bfffff,Kalutara,Palindanuwara,Thiniyawala,76.99497541,0,0,0,0,0,0,0.007829782,0.000365209,5.88E-05,2.37E-05,9.00E-05,2.33E-05,0.000366143,0,0.000313404,0.000546448,0.000296084,0.00035703,3.64E-05,0,0.159170575,0.000211864,0.000579921,0.00050502,0.000137729,0,0.004031736,0.167138086,0.052493115,1
8861023689fffff,Kalutara,Walallawita,Kankotawatta,81.31702031,0,0,0,0,0,0,0.0082693,0.005827224,0.003525264,0.000474947,0.001453287,0.001630182,0.007322852,0,0.006750241,0.005464481,0.008500478,0.007245616,0.002548234,0,0.374761787,0.002925747,0.01110185,0.011130639,0.002152019,0,0.004028373,0.385183106,0.120974589,1
88610234a9fffff,Kalutara,Palindanuwara,Kalugala,87.87168281,0,0,0,0,0,0,0.008935857,0.002201993,0.001762632,0.000474947,0.000484429,0.000698649,0.002369158,0.001089325,0.00289296,0.004470939,0.003151862,0.002310196,0.001456134,0,0.415512219,0.002017756,0.003564651,0.00381795,0.000430404,0,0.004022909,0.42487848,0.133441729,1
886103c855fffff,Kalutara,Walallawita,Yagirala,359.4302608,0,0,0,0,0,0,0.036551224,0.007438438,0.006462985,0.00142484,0.002698962,0.000931532,0.009261253,0.003267974,0.006027001,0.008445107,0.006017192,0.005355455,0.005460502,0,0.379777833,0.004237288,0.008814088,0.008544937,0.002754584,0,0.004015764,0.41908364,0.131621741,1
88610224abfffff,Kalutara,Agalawatta,Helamba,529.7986276,0,0,0,0,0,0,0.053876343,0.000593464,0.000352526,9.50E-05,0.00015917,0.00013973,0.000667672,0.000326797,0.000699132,0.000496771,0.000659026,0.00058805,0.000254823,0,0,0.000312752,0.000725344,0.000719148,0.000284066,0,0.003987602,0.05416041,0.017010178,1
886103cb13fffff,Kalutara,Walallawita,Walallavita East,219.3001073,0,0,0,0,0,0,0.022301092,0.001987164,0.002878966,0.000688673,0.000948097,0.000791803,0.004242946,0.001742919,0.004339441,0.004918033,0.0052149,0.004200357,0.002803058,0,0.500232041,0.002966102,0.00363559,0.003696746,0.001230955,0,0.003909422,0.523764088,0.164498765,1
886102229bfffff,Kalutara,Palindanuwara,Athwelthota,81.85371952,0,0,0,0,0,0,0.008323878,0.002298665,0.001116334,0.000451199,0.000366782,0.000256171,0.003209132,0.001089325,0.003278689,0.002533532,0.002282713,0.001669642,0.000691664,0,0,0.001442696,0.002658414,0.00279377,0.000309891,0,0.003895551,0.008633769,0.002711611,1
8861022439fffff,Kalutara,Agalawatta,Evariwatta,280.2994661,0,0,0,0,0,0,0.028504246,0.01640753,0.013513514,0.007599145,0.004844291,0.00302748,0.018307129,0.004357298,0.015911283,0.016890214,0.020821394,0.014386223,0.012741172,0.076698087,0.44264626,0.013922518,0.023994892,0.024281357,0.005337006,0,0.003888826,0.553185599,0.173739189,1
886103c843fffff,Kalutara,Walallawita,Yagirala,218.783637,0,0,0,0,0,0,0.022248571,0.00571981,0.005287897,0.001187366,0.002076125,0.000931532,0.007322852,0.002178649,0.004580521,0.006458023,0.004307545,0.003780321,0.004004368,0,0.370762775,0.003127522,0.006419919,0.006242046,0.002065938,0,0.00384091,0.395077283,0.124082057,1
8861022601fffff,Kalutara,Agalawatta,Magura West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003779122,0,0,1
8861022e51fffff,Kalutara,Bulathsinhala,Paragoda East,12.56477001,0,0,0,0,0,0,0.001277738,0.002755176,0.001175088,0.000641178,0.000435986,0.002165813,0.004006031,0.000653595,0.001470588,0.004272231,0.002683859,0.002341699,0.00087368,0,0,0.001422518,0.003321688,0.003335151,0.00071447,0,0.0037766,0.001992208,0.000625693,1
8861022081fffff,Kalutara,Palindanuwara,Kelinkanda Colony,62.36860766,1,0,0,0,0,1,0.006342396,0.00199522,0.000763807,0.000451199,0.000346021,0.000232883,0.003101443,0.001198257,0.002000964,0.001788376,0.001174785,0.001585635,0.001565344,0,0.59453962,0.000918079,0.001489705,0.001474658,0.000568133,0.03030303,0.003770716,0.631753179,0.198414936,1
886103c83bfffff,Kalutara,Walallawita,Karapagala,11.6470689,0,0,0,0,0,0,0.001184415,0.00176965,0.001233843,0.000308715,0.000650519,0.000302748,0.002778376,0.000762527,0.001518804,0.002285147,0.002254059,0.001680143,0.0010921,0,0,0.001543584,0.002966996,0.002961437,0.000783335,0,0.003762729,0.00196775,0.000618012,1
88610236b5fffff,Kalutara,Walallawita,Pahala Hewessa North,89.46429461,0,0,0,0,0,0,0.009097813,0.002427563,0.000998825,0.000546189,0.00050519,0.000535631,0.002606074,0.000326797,0.00216972,0.002334824,0.002063037,0.001711645,0.000728067,0,0,0.001351897,0.002874776,0.00305032,0.000542309,0,0.003757686,0.009640122,0.003027676,1
8861022707fffff,Kalutara,Palindanuwara,Morapitiya,313.2051937,0,0,0,0,0,0,0.031850499,0.002097264,0.000998825,0.000379957,0.000435986,0.000163018,0.00234762,0.000108932,0.003037608,0.001689021,0.001843362,0.001564633,0.001055697,0,0.412935078,0.001039144,0.001064075,0.001090843,0.000525093,0,0.003728683,0.445310669,0.139858873,1
886102268dfffff,Kalutara,Agalawatta,Kuda Kalupahana,157.4000286,0,0,0,0,0,0,0.016006342,0.009452456,0.004465335,0.002374733,0.002422145,0.001397299,0.009261253,0.003267974,0.010366442,0.013909588,0.013944604,0.011550982,0.006188569,0.027585251,0.456578623,0.010895884,0.014311809,0.015332404,0.003787553,0,0.003683288,0.503957768,0.158278188,1
8861022649fffff,Kalutara,Palindanuwara,Addaragoda,0,0,0,0,0,0,0,0,0.00037595,0.000587544,0,6.92E-05,0,0.000430756,0,0.00072324,0.000496771,0.000477555,0.000315027,0,0,0.399644532,0.000302663,0.000532038,0.000606024,8.61E-05,0,0.003676143,0.399730613,0.12554353,1
88611cb1e7fffff,Colombo,Colombo,Fort,0,0,0,0,0,0,0,0,0.291524534,0.055226209,0.071190601,0.128140158,0.053805774,0.201427685,0.137295082,0.169509224,0.115239478,0.28543923,0.256973795,0.165043695,0.076794234,1,0.242129697,0.416675305,0.435930824,0.11450794,0,0.000848847,1.191302174,0.35154669,2
88610234a5fffff,Kalutara,Palindanuwara,Kalugala,150.6371705,0,0,0,0,0,0,0.015318613,0.0015038,0.001175088,0.000237473,0.000346021,0.000465766,0.001723024,0.001089325,0.00216972,0.002980626,0.002483286,0.001680143,0.0010921,0,0.433670699,0.001614205,0.002660188,0.002908915,0.000344323,0,0.003640416,0.449333634,0.141122367,1
88610226cbfffff,Kalutara,Agalawatta,Moragala,226.0866358,0,0,0,0,0,0,0.022991228,0.009533016,0.005875441,0.002849679,0.002968858,0.001839776,0.013353435,0.003159041,0.01171649,0.020367611,0.012511939,0.010500893,0.00848198,0,0.47829178,0.010996772,0.014914785,0.015776822,0.00393389,0,0.003637473,0.505216898,0.158673643,1
88611cb9abfffff,Gampaha,Wattala,Maha Pamunugama,1463.201421,0,0,0,0,0,0,0.159177774,0.048492588,0.031014493,0.036462374,0.032102628,0.031877214,0.058775676,0.032064128,0.046467965,0.048585691,0.046736159,0.048710307,0.045508697,0.067818447,0.619249428,0.044925125,0.060770311,0.057967704,0.041823432,0,0.003241581,0.888069081,0.288674532,2
886102264bfffff,Kalutara,Palindanuwara,Addaragoda,0,0,0,0,0,0,0,0,2.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.184448284,0,1.77E-05,2.02E-05,0,0,0.003634951,0.184448284,0.057929735,1
88611c9723fffff,Colombo,Padukka,Udagama,69.70935903,0,0,0,0,0,0,0.002780735,0.008674609,0.00420119,0.002393261,0.001801964,0.008134805,0.010819776,0.013801757,0.013394316,0.003755869,0.006868082,0.00555597,0.002939279,0.071861441,0.373699307,0.004530987,0.011253657,0.011901159,0.003380819,0,0.000841059,0.451722301,0.133300755,1
8861023409fffff,Kalutara,Palindanuwara,Thiniyawala,142.8886578,0,0,0,0,0,0,0.01453065,0.000727732,0.000587544,9.50E-05,9.69E-05,0.000163018,0.000839974,0,0.00072324,0.001142573,0.000850048,0.00058805,0.000364033,0,0.391597137,0.000534705,0.001335414,0.001199927,0.000197986,0,0.003588296,0.406325772,0.127614873,1
88610222b1fffff,Kalutara,Palindanuwara,Ambegoda,103.3762113,0,0,0,0,0,0,0.010512546,0.007331024,0.002350176,0.001899786,0.000899654,0.000931532,0.008184364,0.002178649,0.006991321,0.009438649,0.006972302,0.0058805,0.001820167,0.021444414,0.365016045,0.003934625,0.008051501,0.008868149,0.001032969,0,0.003568961,0.398005974,0.125001872,1
8861023415fffff,Kalutara,Palindanuwara,Thiniyawala,142.8886578,0,0,0,0,0,0,0.01453065,0.001638068,0.001703878,0.000379957,0.0003391,0.000605496,0.002390696,0.000326797,0.002266152,0.003328366,0.002320917,0.00164864,0.000946487,0,0.389177981,0.001604116,0.002961676,0.002727107,0.000482052,0,0.003535335,0.404190683,0.126944305,1
8861035109fffff,Kalutara,Dodangoda,Welimanana,0,0,0,0,0,0,0,0,0.000644486,0.000587544,0,0.000276817,0,0.00107689,0,0.00096432,0.000993542,0.001050621,0.000735062,0.0010921,0.02772387,0.477620341,0.000302663,0.001010871,0.001030241,0.000344323,0,0.003498346,0.505688534,0.15882177,1
88610235e3fffff,Kalutara,Palindanuwara,Batahena,0,0,0,0,0,0,0,0,2.69E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.3023451,0,5.32E-05,4.04E-05,0,0,0.003407977,0.3023451,0.094957628,1
88610236d5fffff,Kalutara,Walallawita,Ihala Hewessa,381.0437119,1,0,0,0,0,1,0.038749141,0.005827224,0.003525264,0.000474947,0.001453287,0.001630182,0.007322852,0,0.006750241,0.005464481,0.008500478,0.007245616,0.002548234,0,0.374761787,0.002925747,0.01110185,0.011130639,0.002152019,0.03030303,0.003403774,0.445965977,0.140064686,1
886103c81dfffff,Kalutara,Walallawita,Udugama,46.88220792,0,0,0,0,0,0,0.004767551,0.002424877,0.001527615,0.000403705,0.00083045,0.000256171,0.002821452,0.000762527,0.00192864,0.002781918,0.002617001,0.002173685,0.001601747,0,0.389582819,0.001281275,0.00321528,0.003123043,0.000921064,0,0.003368046,0.395271434,0.124143034,1
8861035a51fffff,Kalutara,Dodangoda,Ihala Nebada,354.9908468,0,0,0,0,0,0,0.03609977,0.012057252,0.005875441,0.003799573,0.004152249,0.002561714,0.015722593,0.007625272,0.012777242,0.013909588,0.017000955,0.012391053,0.008008737,0.1806626,0.488550975,0.007465698,0.016670509,0.016827263,0.006283894,0,0.003364684,0.71159724,0.223491587,2
88610234a7fffff,Kalutara,Palindanuwara,Kalugala,41.97811209,0,0,0,0,0,0,0.004268843,0.001020436,0.000646298,0.000237473,0.000207612,0.000232883,0.00107689,0.00043573,0.00144648,0.001987084,0.001623687,0.001050089,0.000728067,0,0.422749938,0.001008878,0.001720255,0.001898875,0.00018077,0,0.003360481,0.427199551,0.134170708,1
8861023431fffff,Kalutara,Palindanuwara,Batagodavila,0,0,0,0,0,0,0,0,0.001530653,0.001175088,0.000237473,0.000207612,0.000465766,0.001723024,0,0.00168756,0.002483855,0.001814709,0.001155098,0.000728067,0,0.391597137,0.001210654,0.002819799,0.002565501,0.000430404,0,0.003341566,0.39202754,0.123124223,1
